id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15181185,Cute Castro Cottage,3740783,Eddie,,Castro/Upper Market,37.763485569214495,-122.44267771177185,Entire home/apt,195,3,6,2016-12-30,0.39,1,0
3458565,Entire 2 bedroom Castro condo in quiet building!,2557331,Greg,,Castro/Upper Market,37.763102468980996,-122.44229739366817,Entire home/apt,130,2,29,2017-11-20,0.68,1,304
3664261,Private 2BR in Heart of SF,2555455,Max,,Castro/Upper Market,37.76539656598148,-122.43742553904784,Entire home/apt,232,2,128,2017-12-31,3.51,1,127
517803,Buena Vista Bungalow,2549630,Lewis,,Castro/Upper Market,37.767942247221086,-122.43905721836694,Entire home/apt,450,5,4,2017-08-12,0.06,1,64
17570252,Beautiful and Spacious Edwardian Castro Flat,1483268,Sari,,Castro/Upper Market,37.759314291089936,-122.43361573191015,Entire home/apt,300,2,5,2017-08-13,0.51,1,65
14294426,Stunning Home with Breathtaking Views!,1407120,Gabriela,,Castro/Upper Market,37.763161446762105,-122.44461743843765,Entire home/apt,1100,3,6,2017-03-25,0.41,1,343
14008953,"3B Modern Luxury + Edwardian Home, Dolores Park",1374982,Jeff,,Castro/Upper Market,37.75934448308207,-122.42626772131864,Entire home/apt,375,3,3,2017-10-15,0.18,1,9
15177458,Cozy room in Castro Edwardian - 15 min to downtown,1340541,Kayla,,Castro/Upper Market,37.7599746049848,-122.44155050810429,Private room,110,2,21,2017-08-16,1.34,1,0
16392353,Heart of the Castro: Master Bedroom with Bath,1314117,Andy,,Castro/Upper Market,37.76131157375606,-122.43878556501001,Private room,250,30,3,2017-12-11,0.24,1,31
806062,"Best location, perfect star rating!",1300134,Peter,,Castro/Upper Market,37.76333836101595,-122.42708485515601,Entire home/apt,150,6,39,2017-10-17,0.64,1,66
9229519,Beautiful Bright Modern Home,1278372,Page,,Castro/Upper Market,37.76614163347012,-122.4339648275112,Entire home/apt,250,3,1,2017-07-18,0.17,1,0
1182465,"Zen Castro Apt, quiet deck, large kitchen",1263999,Francisco,,Castro/Upper Market,37.75664238143394,-122.43983966980225,Entire home/apt,99,2,21,2017-12-26,0.37,1,7
256148,"Spacious, Luxurious, Quiet Room w/Private Bath",1239523,Chris,,Castro/Upper Market,37.76188298040355,-122.44215252096134,Private room,139,1,472,2018-01-09,6.30,1,166
17345722,"Light filled, stylish Dolores Park Edwardian flat",1201229,Risa,,Castro/Upper Market,37.761564773017426,-122.42884713438669,Entire home/apt,250,3,7,2018-01-01,0.89,1,5
225933,Art lovers to the Duboce Triangle!,1177567,Marcia,,Castro/Upper Market,37.768402646885946,-122.43086055330338,Private room,99,3,154,2017-10-22,2.07,1,43
361230,Location! Stylish home! Must See!,1129902,Meirav,,Castro/Upper Market,37.76078925600568,-122.43446716426722,Entire home/apt,270,30,175,2017-01-04,2.52,1,144
2578122,Sunny Victorian - Garden Guestroom,742560,Brian,,Castro/Upper Market,37.76852191665309,-122.42787180635261,Private room,125,3,122,2017-11-21,2.84,2,64
4184406,Sunny Victorian - Bay Window Room,742560,Brian,,Castro/Upper Market,37.768248020310835,-122.4286117225157,Private room,180,4,134,2017-12-24,3.45,2,75
148559,"Central Victorian Apartment, 2.5 br",717236,Steven,,Castro/Upper Market,37.76787021889577,-122.4317221978979,Entire home/apt,275,5,15,2018-01-03,0.19,1,0
2371599,Amazing 1BR / Excellent Location!!!,703081,Jonathan,,Castro/Upper Market,37.76552812394701,-122.42993847961812,Entire home/apt,450,3,6,2017-11-09,0.18,1,39
3124541,Private Bath & Private Entry + Large Bedroom,694440,Yuca,,Castro/Upper Market,37.76271829062747,-122.44353917555173,Private room,148,1,173,2018-01-06,3.94,1,339
8741015,Sunny Private Dolores Park Room,668468,Ben,,Castro/Upper Market,37.762714784191836,-122.43087797441218,Private room,250,2,1,2015-10-16,0.04,1,0
1777429,Modern Luxury - 4bd + studio,648553,Julie & Brad,,Castro/Upper Market,37.75700038749142,-122.42687848613886,Entire home/apt,1150,4,5,2017-11-26,0.26,3,185
15408863,"Lovely, peaceful, spacious, great for longer stays",644816,Megan,,Castro/Upper Market,37.76721735142127,-122.43006605581914,Private room,110,30,25,2017-09-24,1.72,1,129
128230,Castro Sanctuary,634277,Maria,,Castro/Upper Market,37.75886842493242,-122.4356477818782,Entire home/apt,328,3,125,2017-12-12,1.56,1,264
1104362,Heart of Castro Sunny Garden Studio,627552,Jan,,Castro/Upper Market,37.762251610565585,-122.43231591381328,Entire home/apt,192,4,119,2017-12-14,2.18,1,352
114401,Room w/ a View in the Castro!,580606,George,,Castro/Upper Market,37.76101577309625,-122.43005445179885,Private room,125,1,371,2018-01-09,4.60,1,356
343045,Beautiful Cottage in Castro/Noe,571579,Louise & Andrew,,Castro/Upper Market,37.75891679732417,-122.4297116003666,Entire home/apt,299,1,45,2016-10-18,0.67,1,0
3073038,Bright Castro Condo: Great Location,2259758,Catherine & Micki,,Castro/Upper Market,37.758394436249105,-122.44084421077184,Private room,145,3,49,2017-09-29,1.15,2,0
8287824,Modern Mission Dolores Apartment,2177988,Libby,,Castro/Upper Market,37.767295492056924,-122.42750023467156,Entire home/apt,259,3,9,2017-01-12,0.32,1,3
2391772,Beautiful and cozy Dolores loft,2121006,Michael,,Castro/Upper Market,37.76565970021896,-122.43398658337948,Entire home/apt,136,30,52,2017-11-14,1.11,1,335
14029901,Gay-owned Victorian gem in the Castro,2048437,Lance And Nils,,Castro/Upper Market,37.757422723236424,-122.43741247461737,Private room,99,2,56,2017-12-17,3.44,1,300
438940,Classic Room @ Heart of The Castro,1841207,Craig And Geoff,,Castro/Upper Market,37.760032507448464,-122.43570420681834,Private room,110,2,28,2018-01-02,0.41,5,0
364397,Garden Lovers @Heart of the Castro,1841207,Craig And Geoff,,Castro/Upper Market,37.75860169580284,-122.43332078787402,Private room,95,2,52,2017-12-25,0.77,5,16
438967,Cool Blue @ The Heart of The Castro,1841207,Craig And Geoff,,Castro/Upper Market,37.75940723408172,-122.43362885017147,Private room,109,3,19,2017-07-02,0.28,5,0
2737894,The Twin Room @Heart of the Castro,1841207,Craig And Geoff,,Castro/Upper Market,37.759689707266894,-122.43524065545094,Private room,80,2,17,2018-01-02,0.39,5,12
439703,Heart of the Castro - 4 bedroom,1841207,Craig And Geoff,,Castro/Upper Market,37.75978417038954,-122.43510121076721,Entire home/apt,349,4,27,2017-07-25,0.40,5,0
767247,Private room in newly remodeled apt,1841167,Buck,,Castro/Upper Market,37.75739369834795,-122.42626701506691,Private room,445,1,44,2015-09-12,0.77,2,364
588939,Sunny House w Views & Parking,1835324,Pedro,,Castro/Upper Market,37.75797397866371,-122.44245682701896,Private room,110,2,35,2018-01-08,0.55,1,14
351881,Castro Classic Victorian w/ Views,1781821,Katie And Chris,,Castro/Upper Market,37.76174166551883,-122.44338799371899,Private room,125,2,282,2017-12-14,3.97,2,338
1408281,"Futon in living room, amazing view",1753794,Ashish,,Castro/Upper Market,37.76433154219726,-122.43664319932981,Shared room,75,30,301,2017-12-10,5.57,2,106
1827177,"Large quiet room, huge bathroom with jacuzzi tub",1753794,Ashish,,Castro/Upper Market,37.764651689899296,-122.43636728171664,Private room,99,30,157,2017-12-07,3.61,2,99
1107014,Our Castro Home - Best view in San Francisco!,1743413,Julia,,Castro/Upper Market,37.75871356040402,-122.43815454682723,Entire home/apt,950,2,46,2017-10-13,0.81,1,348
342420,Large Victorian House in Castro,1737796,Elizabeth,,Castro/Upper Market,37.760521816495995,-122.42938676366029,Entire home/apt,595,3,8,2017-07-26,0.24,1,48
10459440,Artists' modern home with old charm,1727899,Braden,,Castro/Upper Market,37.75925335954691,-122.43354916123394,Private room,175,1,13,2017-11-19,0.54,1,0
10948108,The gypsy cabin,1686937,Erica,,Castro/Upper Market,37.764202096688294,-122.43797168116274,Entire home/apt,175,1,35,2017-10-22,1.49,1,0
4104344,Contemporary SF - Private Bath #2,1635200,David,,Castro/Upper Market,37.76255220968046,-122.44548264100015,Private room,123,2,79,2018-01-05,3.87,2,77
2345161,SUNNY MASTER BEDROOM CASTRO DUBOCE ,1620010,Nada,,Castro/Upper Market,37.764477191189414,-122.43668735490557,Private room,110,5,18,2015-11-11,0.40,1,70
746079,Castro/Corbett Heights Condo,1567365,Ian,,Castro/Upper Market,37.760634191374415,-122.44617632372469,Private room,115,2,271,2017-12-25,4.29,1,269
9661919,Toddler-friendly Castro 2 floor apt,1553275,Douglas,,Castro/Upper Market,37.758956621055354,-122.43380255888299,Entire home/apt,199,30,1,2016-01-03,0.04,1,0
295240,Luxury Apartment Oasis w/ Hot Tub,1525192,Kristoffer,,Castro/Upper Market,37.7626741714481,-122.43919495998337,Entire home/apt,275,2,85,2018-01-08,1.18,1,235
1421774,Charming Private Castro Studio,1513493,Vanick,,Castro/Upper Market,37.76649880265711,-122.43606305191557,Entire home/apt,135,3,271,2018-01-06,5.66,2,135
1144121,Stay in the center of San Francisco,2466078,Julie,,Castro/Upper Market,37.7664488037043,-122.42785091488706,Private room,120,2,121,2017-11-09,2.16,1,343
496108,Entire Edwardian Home in Central SF,2450324,Kenneth And Mike,,Castro/Upper Market,37.767783903742504,-122.4342674263873,Entire home/apt,549,2,42,2017-07-12,0.62,1,0
7340055,Sunny queen-sized bedroom w patio,2436725,Jeff,,Castro/Upper Market,37.761021122173254,-122.43248662192975,Private room,200,1,5,2017-04-14,0.17,2,1
6544530,Modern 2Floor 2BR by Dolores Park,2436725,Jeff,,Castro/Upper Market,37.76013764677747,-122.43213010645592,Entire home/apt,399,4,19,2017-09-01,0.64,2,0
3116428,Sunny/stylish/central/quiet SF 2BR,2436652,Krzysztof,,Castro/Upper Market,37.76788241761107,-122.43608138656066,Entire home/apt,200,4,20,2017-08-14,0.46,1,0
9459546,Castro Victorian Retreat,2420475,Leila,,Castro/Upper Market,37.76014440882479,-122.4443329522429,Entire home/apt,160,3,13,2017-09-28,0.51,1,0
477122,Architectural gem in Mission/Castro,2364636,Alice/Peter,,Castro/Upper Market,37.761796246922266,-122.42689993792705,Entire home/apt,490,4,8,2017-11-22,0.12,1,284
8781245,"Best Location, Comfy Apartment!!",2344692,Karen,,Castro/Upper Market,37.76717926490951,-122.42666788003783,Entire home/apt,200,7,5,2017-08-26,0.22,1,0
18675661,"Two Bedroom Updated Victorian, Heart of the Castro",545058,Pete,,Castro/Upper Market,37.76085574734887,-122.43647864688798,Entire home/apt,400,1,2,2017-12-23,0.29,1,0
408471,Amazing modern views house in SF,530786,Shevi,,Castro/Upper Market,37.75666321147365,-122.43607225183206,Entire home/apt,600,2,30,2018-01-01,0.45,1,336
9735635,The Petite Chateau //Private Yard. Private Getaway,283946,Jon,,Castro/Upper Market,37.7578272378184,-122.42880009771734,Entire home/apt,235,2,6,2017-09-10,0.32,1,0
125313,Locals Experience with Foodie Hosts,272205,Luke & Emily,,Castro/Upper Market,37.76728496455669,-122.42837843063349,Shared room,69,1,17,2017-10-14,0.22,1,0
18357403,Entire Victorian in the Heart of SF,272176,Elisa,,Castro/Upper Market,37.76417757411105,-122.43394315704735,Entire home/apt,450,2,17,2017-11-12,2.25,3,0
7857502,Gorgeous Victorian in the Heart of the City,272176,Elisa,,Castro/Upper Market,37.76524613655203,-122.4331557807294,Entire home/apt,350,2,12,2017-11-26,2.25,3,0
18348703,Quiet Retreat in the Heart of SF,272176,Elisa,,Castro/Upper Market,37.76525117002039,-122.4345527413866,Entire home/apt,130,2,22,2017-11-21,3.06,3,0
138772,Garden Studio,261304,Claire,,Castro/Upper Market,37.75822672204274,-122.43273310309284,Private room,150,5,47,2017-12-26,0.59,1,145
16207655,Queen Bed in Spacious & Private Sunny Room,258645,Nathaniel,,Castro/Upper Market,37.76693842939722,-122.42990997113706,Private room,115,2,12,2017-08-24,0.95,1,0
1762727,Sunny Garden Studio in the Castro,237849,Jan,,Castro/Upper Market,37.76049930095218,-122.44246701374496,Entire home/apt,190,4,19,2017-12-07,0.39,1,320
10942138,Castro / Dolores Park 1BR Victorian,228540,Diane,,Castro/Upper Market,37.761641593320704,-122.42884401015625,Entire home/apt,210,3,3,2016-12-11,0.16,1,0
987637,Quiet Safe Victorian Castro/Mission,220862,Shannon,,Castro/Upper Market,37.76468073375751,-122.42898293358621,Entire home/apt,150,30,36,2016-10-20,0.63,1,334
479072,Lovely garden studio in the Castro,210275,Viola,,Castro/Upper Market,37.7575563537735,-122.43639661714892,Entire home/apt,199,2,152,2017-12-31,2.22,2,43
45299,Private Castro Studio with 2 beds,178043,Chas,,Castro/Upper Market,37.76068103780288,-122.4333062776897,Entire home/apt,149,3,96,2017-12-19,1.07,2,40
41055,Cozy Castro Cottage with Cat,178043,Chas,,Castro/Upper Market,37.76125009086864,-122.43335472254522,Entire home/apt,159,4,36,2017-12-23,0.40,2,39
352165,In-Law Bedroom in Castro Victorian,1783772,Brian,,Castro/Upper Market,37.75813280980431,-122.435501410745,Entire home/apt,115,2,154,2017-12-11,3.33,2,336
2739477,Home in the Castro,1783772,Brian,,Castro/Upper Market,37.756393113355855,-122.43384011329168,Entire home/apt,425,2,98,2017-12-18,2.21,2,200
7204761,Large 2 BR Mission/Castro + nursery,1782044,Iris,,Castro/Upper Market,37.765265793189776,-122.42996686936678,Entire home/apt,300,3,12,2017-12-25,0.41,1,0
2551994,Mission Dolores Modern Design: BEST LOCATION + SUN,1035201,Joy & Peter,,Castro/Upper Market,37.76311547538644,-122.43150378861245,Entire home/apt,198,30,63,2018-01-02,1.36,1,270
6713445,Castro Villa Verde,965865,Jeffrey,,Castro/Upper Market,37.763558064493076,-122.4325687345401,Entire home/apt,200,1,131,2017-12-21,4.19,1,330
2530808,Cozy remodeled Castro cottage,961751,Noah,,Castro/Upper Market,37.75809478586405,-122.44254995657923,Entire home/apt,198,2,29,2018-01-04,0.68,1,9
334339,Castro Cottage: Room & Private Bath,879042,Bruce,,Castro/Upper Market,37.762951077807756,-122.44259230880789,Private room,99,3,129,2017-12-24,1.96,1,141
4880988,Gem in the Colorful Castro District,878114,Audrey,,Castro/Upper Market,37.75889461800828,-122.43750006409364,Entire home/apt,126,30,6,2015-06-30,0.19,1,0
14052903,Noe Oasis,868129,Joel,,Castro/Upper Market,37.76049930033795,-122.43315865140244,Private room,150,1,3,2017-07-01,0.17,1,365
13857866,Roomy Oasis in Trendy Dolores Park/Castro/Mission,858429,Kate,,Castro/Upper Market,37.76165842645169,-122.42943461110913,Entire home/apt,198,1,128,2018-01-05,7.05,1,328
269371,Delux Digs by Buena Vista Park,838614,Matthew,,Castro/Upper Market,37.762944812486616,-122.43973594027395,Private room,95,3,111,2017-12-31,1.49,2,347
175427,"Designer home,Castro Haight Mission",838614,Matthew,,Castro/Upper Market,37.764389276620776,-122.43876205769759,Private room,137,3,28,2018-01-03,0.36,2,83
166199,Castro Cottage w/ Secret Garden,792371,Matt,,Castro/Upper Market,37.76193630172387,-122.43239202855298,Entire home/apt,220,4,138,2017-12-15,1.78,1,277
21699731,Sunny Victorian 2.5 bds in Center of San Francisco,777447,Michael & Lesley,,Castro/Upper Market,37.76840144844564,-122.43245049035218,Entire home/apt,179,4,2,2018-01-01,2,2,0
8534395,Sun-lit Luxury Condo in Duboce,764782,Mitch,,Castro/Upper Market,37.76517336713729,-122.43232857694062,Entire home/apt,229,30,9,2017-10-17,0.34,1,334
65408,Sunny 2 bedroom with private deck and views,116319,Tasha,,Castro/Upper Market,37.760958695031086,-122.432199269292,Entire home/apt,225,3,68,2018-01-05,0.80,1,278
27025,Edwardian Flat on Castro/Eureka Vly,115673,Luis,,Castro/Upper Market,37.76297967565378,-122.43136441227804,Entire home/apt,180,4,125,2017-12-20,1.34,1,191
23636,Gorgeous Garden Apt. in Heart of SF,93349,Peter,,Castro/Upper Market,37.767895898669785,-122.43171855397898,Entire home/apt,245,4,36,2017-04-22,0.45,1,237
23630,Castro Guest Suite With Continental Breakfast,93257,Daniel,,Castro/Upper Market,37.759630163946134,-122.4414323272976,Entire home/apt,155,3,296,2018-01-08,3.21,1,239
14962746,Studio w/ huge views & a hot tub above the Castro!,79117,Bryn,,Castro/Upper Market,37.76238181793842,-122.4445747254729,Entire home/apt,120,10,10,2017-11-16,0.82,1,254
4782281,Sunny Dolores Park Apartment,77658,Daniel,,Castro/Upper Market,37.760315551770475,-122.42885756440778,Entire home/apt,180,2,169,2017-12-10,4.66,1,59
664206,Modern condo on beautiful street,67928,Mike,,Castro/Upper Market,37.76720585344604,-122.43227465299499,Entire home/apt,299,5,10,2017-01-29,0.16,1,0
20620600,Castro Contemporary meets 1920's Charm,44927,Ken & Joe,,Castro/Upper Market,37.76566501374783,-122.43673267724397,Entire home/apt,398,3,7,2017-12-30,2.08,1,180
12522,Perfectly located Castro,18431,Brenda,,Castro/Upper Market,37.76074548179248,-122.43032405939661,Private room,79,3,346,2017-12-13,3.56,1,32
5021,Cozy Castro Apartment,7191,Diane,,Castro/Upper Market,37.76235159368957,-122.43449747340637,Entire home/apt,152,1,5,2017-12-31,0.06,1,0
11057109,Whole House Above The Castro - Amazing Views,466476,Bee,,Castro/Upper Market,37.7623842066521,-122.44054504021467,Entire home/apt,230,2,20,2017-08-12,0.97,1,97
213216,"Central, Elegant Mediterranean Garden Home",465520,Saundra,,Castro/Upper Market,37.76801054014304,-122.43666237306536,Entire home/apt,525,4,31,2017-10-09,0.41,3,96
8274904,"Elegant, Private Queen Atrium Suite",465520,Saundra,,Castro/Upper Market,37.76757368053793,-122.43638968002772,Private room,120,2,42,2018-01-06,1.51,3,251
929468,"Upper Castro getaway, room for 5!",463637,John,,Castro/Upper Market,37.75951632487215,-122.44558637376825,Entire home/apt,175,3,263,2018-01-07,4.49,1,136
13464987,"""THE CAROUSEL ROOM"" in a CASTRO VICTORIAN!",462956,Connie,,Castro/Upper Market,37.76345267058917,-122.42996049847721,Private room,62,1,58,2017-12-24,3.17,1,98
19503709,Elegant Victorian with Views in Quite Neighborhood,407365,Elisha,,Castro/Upper Market,37.76690648031917,-122.43792377044349,Entire home/apt,350,3,3,2017-09-04,0.60,1,0
286311,City refuge in Artist home,400480,Evelyn,,Castro/Upper Market,37.76274918440637,-122.44251542727513,Entire home/apt,465,3,8,2017-11-25,0.39,1,0
22295869,The Starship - One of the Most Epic Homes in SF,368729,Ryan,,Castro/Upper Market,37.75730224516387,-122.43915320565439,Entire home/apt,599,1,5,2018-01-06,5,1,133
3218306,Modern Room near Castro with Views,140461,Joshua,,Castro/Upper Market,37.75902380528985,-122.4440892901586,Private room,126,2,155,2018-01-07,3.59,2,33
32027,Luxury Two Bedroom Two Bath Suite - Lower Level.,137980,,,Castro/Upper Market,37.761259149504504,-122.43729222964022,Entire home/apt,325,3,2,2014-10-09,0.05,2,129
3343629,Collingwood Surprise,127367,Annette,,Castro/Upper Market,37.75720574650698,-122.43731921087223,Entire home/apt,217,30,4,2017-08-18,0.12,25,283
537133,Castro Garden Loft,127367,Annette,,Castro/Upper Market,37.75643125086548,-122.43411479124427,Entire home/apt,105,30,4,2017-06-24,0.06,25,365
2407048,The Quintessential Victorian Home,2178251,Daniel,,Castro/Upper Market,37.769192349087255,-122.42846200610356,Private room,120,3,11,2016-09-03,0.40,3,0
20609661,home away from home,146175981,Alex,,Twin Peaks,37.75216521692787,-122.45259244044651,Private room,140,1,1,2017-08-27,0.22,1,0
3290706,"Romantic 1BD w/ patio, parking",781710,Susana,,Twin Peaks,37.75177480062849,-122.45083956487014,Entire home/apt,129,3,69,2017-11-09,1.69,1,59
9078894,Luxury SF Oasis~Ample Parking,9856291,Michele,,Twin Peaks,37.752914114261955,-122.45217383788736,Entire home/apt,595,2,17,2017-07-27,0.73,2,326
7729217,Modern (Two Beds & Private Bath),40614994,Glenn,,Twin Peaks,37.75736800880731,-122.44295006567961,Private room,125,1,129,2018-01-05,4.37,1,86
22174309,Guest Room on Twin Peaks with Skyline Views,160339803,John,,Twin Peaks,37.75722671061466,-122.44385672604572,Private room,100,1,1,2017-12-28,1,3,10
21963323,Master Suite on Twin Peaks with Skyline View,160339803,John,,Twin Peaks,37.75611960152927,-122.4452300507136,Private room,150,2,1,2018-01-01,1,3,12
2950592,3 Bed/2 Bath Apt with Parking,243725,Alex,,Twin Peaks,37.75463182670567,-122.45275904728324,Entire home/apt,375,5,0,,,3,143
22572922,Panoramic Twin Peaks Condo 1bdrm/1bath,75592457,William,,Twin Peaks,37.74780689092794,-122.44550708750621,Private room,180,1,0,,,1,40
19892991,>>> Best Cozy Comfy Twin Peak Home <<<,140833338,Rawan,,Twin Peaks,37.74894801966024,-122.44704082839478,Entire home/apt,300,2,0,,,1,110
22174690,City Skyline Views High Upon Twin Peaks,160339803,John,,Twin Peaks,37.75703933922137,-122.4435896209505,Entire home/apt,350,4,0,,,3,4
20608059,"Bright, quiet getaway in the middle of SF.",147285118,Carol,,Twin Peaks,37.753951919663784,-122.45343941063221,Private room,65,1,14,2017-12-17,4.29,1,40
18182356,Best of SF: Luxe Studio (with parking spot),125461202,Dave,,Twin Peaks,37.75688774373275,-122.45097224690903,Entire home/apt,140,2,22,2017-12-25,2.41,1,169
16660792,Modern 2BD+2BATH Appartment + Fireworks Views,64827684,Elena,,Twin Peaks,37.752499801381944,-122.443624698814,Entire home/apt,285,5,29,2017-11-11,2.46,1,176
22193996,"Spacious Private Guest Suite, Bath & Kitchenette",93566314,Felix,,Twin Peaks,37.74812155686137,-122.44924366460324,Entire home/apt,95,2,2,2017-12-30,2,1,111
14696763,"Modern w/Private Patio, Hot tub, Fire pit, Car, ++",54810554,Elizabeth,,Twin Peaks,37.754336584636626,-122.44325710102318,Entire home/apt,199,1,43,2018-01-01,2.69,1,364
9998508,TwinPeaks Castro 3BR2BA Views House,51361960,Michael,,Twin Peaks,37.75762092523846,-122.44424874280881,Entire home/apt,475,2,41,2018-01-01,1.66,1,0
9806278,Beautiful Twin Peaks apt w/ a million dollar view!,50523329,Bridgette,,Twin Peaks,37.752308100902624,-122.44553244031668,Private room,155,1,4,2017-05-06,0.33,1,87
14775913,Twin Peaks charm,48003274,Voytek,,Twin Peaks,37.74826584639597,-122.4502784331497,Entire home/apt,275,3,36,2017-12-08,2.25,1,331
10925833,Home at the top of The City --2bd/1bth,56637099,Eric,,Twin Peaks,37.75196236958143,-122.44850769981028,Entire home/apt,325,3,5,2017-11-10,0.29,1,0
13735664,Serene Retreat with Ocean View - Calm & Relaxing,43707666,Linda,,Twin Peaks,37.751666084921794,-122.45211711511023,Private room,138,3,41,2017-11-10,2.26,1,356
9416254,Quiet Suite with Separate Entrance and Living Room,37842344,David,,Twin Peaks,37.75715574432344,-122.44557329672816,Private room,100,2,4,2018-01-03,2.67,1,112
8053887,Spacious Home Private Garden Upper Market,36438821,Louise,,Twin Peaks,37.759673172247915,-122.44687626724475,Entire home/apt,185,4,135,2018-01-04,4.75,1,28
14821802,Twin Peaks Private room with a View,33235079,Alec,,Twin Peaks,37.75117837252216,-122.44352539467768,Private room,150,2,8,2017-01-20,0.49,1,0
14595848,Amazing view from lux 1 bedroom apt,32716659,Steven,,Twin Peaks,37.747894605192975,-122.44488750809214,Entire home/apt,150,2,74,2017-11-26,4.41,1,193
10000523,Cozy Private Room Castro/Eureka,42786654,Jonathan,,Twin Peaks,37.75568747201317,-122.44121836326481,Private room,95,3,15,2017-11-10,4.13,1,123
14948932,One Bedroom Condo near the Castro,41095255,Lito,,Twin Peaks,37.75613933271973,-122.44426334628633,Entire home/apt,225,3,13,2017-10-10,0.84,1,363
17977642,MAGNIFICENT house with best view of SF !,25970099,Barbara,,Twin Peaks,37.756152215090204,-122.44605445313853,Entire home/apt,280,3,2,2017-11-10,0.61,1,66
6643496,"Private room, bath & entrance",25709934,Don,,Twin Peaks,37.74694092372526,-122.44858017950033,Private room,150,3,107,2017-11-12,3.38,1,334
6289646,Former B&B ❤️ of San Francisco,23942099,Robert Stern &,,Twin Peaks,37.76100242498427,-122.44645356489004,Private room,150,2,12,2017-11-09,0.37,5,357
5547500,"1 Private Bdrm & Bath, Castro, Market St Retreat",23071835,Jason,,Twin Peaks,37.757088582586434,-122.44322662492586,Private room,129,1,148,2017-12-24,5.03,3,356
4445540,1BDR Castro/Twin Peaks Lookout,23071835,Jason,,Twin Peaks,37.75726044221923,-122.44501960144152,Entire home/apt,146,30,30,2017-04-20,0.98,3,250
7884875,"2BD/2BA Market St Retreat, Castro - Twin Peaks",23071835,Jason,,Twin Peaks,37.75776913390939,-122.44345616264768,Entire home/apt,313,3,14,2017-10-15,0.57,3,283
13914298,Private bedroom/bathroom in Twin Peaks with views!,29695629,Jamie,,Twin Peaks,37.7571277697883,-122.45298540767725,Private room,158,3,83,2017-11-12,4.66,1,150
4832436,Stunning View Home Above SF!,22343946,Robert,,Twin Peaks,37.75748406946144,-122.44684596567593,Entire home/apt,240,2,15,2018-01-07,0.41,1,352
3258040,The Treehouse,16476425,Joshua,,Twin Peaks,37.75822058615233,-122.45089654745566,Entire home/apt,350,10,145,2017-06-03,3.40,1,340
11459095,"Clean, cozy, & bright modern room KING bed, VIEWS",18474672,Farzad,,Twin Peaks,37.748269133205504,-122.44492502607613,Private room,74,3,66,2017-12-18,4.96,2,64
5415450,"SF Twin Peaks Ultra Clean Cozy Modern Room, Views",18474672,Farzad,,Twin Peaks,37.7479004531352,-122.4462783333398,Private room,78,3,125,2017-11-28,3.56,2,55
2510224,BR+Balcony in Artistic Sanctuary :),12849180,Sahar,,Twin Peaks,37.74666870489181,-122.45375433161273,Private room,80,2,20,2017-11-08,0.61,2,90
2339428,Fantastic View of San Francisco Bay,11948694,Colin,,Twin Peaks,37.7512314271871,-122.44520345809616,Private room,100,3,10,2014-10-18,0.21,1,365
3201044,Stylish & Contemporary ,16222607,Alvaro,,Twin Peaks,37.74679360435627,-122.44761657896956,Entire home/apt,600,2,13,2018-01-01,0.30,1,365
12270048,Private studio with bathroom + free street parking,16217835,Krystyna,,Twin Peaks,37.7526592391335,-122.4529264775646,Private room,90,2,64,2017-12-16,4.11,1,23
20558649,Cozy Escape,10978872,Luke,,Twin Peaks,37.74953118577994,-122.4552477072853,Private room,105,2,6,2017-09-25,1.31,1,0
16055131,"Separate entrance, private 2 bedroom unit",10784845,Amy,,Twin Peaks,37.74854958935138,-122.45376680033236,Private room,195,3,29,2017-11-24,2.69,1,41
1897346,Center City Oasis ~Ample Parking,9856291,Michele,,Twin Peaks,37.75279483393697,-122.44975708436587,Entire home/apt,380,2,21,2017-08-13,0.64,2,328
1724819,Vistas & Zen above SF/ Twin Peaks,9091173,Natasha,,Twin Peaks,37.758598416557184,-122.45049043546382,Entire home/apt,333,3,190,2017-12-31,3.64,1,121
1180517,Centrally Located Twin Peaks Home,6458615,Jenny,,Twin Peaks,37.74828619730471,-122.44989178425863,Entire home/apt,550,3,3,2017-08-14,0.05,1,365
4099682,Quiet Room/Bath Super easy transit!,6137750,Liz & Wolf,,Twin Peaks,37.75139556763247,-122.44413610791449,Private room,85,2,103,2017-12-08,2.55,1,54
6430646,Luxury & Privacy & Own Entrance,4098848,David,,Twin Peaks,37.75772920532885,-122.44502767260234,Private room,115,2,135,2018-01-07,4.21,1,194
658588,Spectacular TwinPeaks View Home ,3320853,Bob & Gregg,,Twin Peaks,37.756032059687314,-122.4464346356037,Entire home/apt,235,3,190,2018-01-08,3.21,1,209
2172411,Private room- Diamond Heights flat,4740696,Ben And Mitch,,Twin Peaks,37.746940946158226,-122.44523913262756,Private room,100,1,28,2016-08-17,0.58,1,364
19161692,Top of Market,3740905,Michelle,,Twin Peaks,37.75629348930342,-122.44202839196254,Private room,150,2,6,2017-11-09,0.87,1,0
269756,Comfortable Home in Twin Peaks!,1409731,Daniel,,Twin Peaks,37.75109701040381,-122.4511345782502,Entire home/apt,200,3,7,2016-08-12,0.19,1,221
